IndivGroup,soundfile,S1_dur,Tcall_dur,RecSite,Lat,Long,LocCode,Region
MAR12,1220723a,0.194889416,0.465498739,M9,11.017851,-64.29355,MAR,isl
LaFe05,laf05112,0.102875581,0.204309399,V9,8.505776,-67.592838,VEN5,main
LaFe05,laf05192,0.098710512,0.215960968,V9,8.505776,-67.592838,VEN5,main
LaFe05,laf05208,0.077908327,0.185140186,V9,8.505776,-67.592838,VEN5,main
LaFe05,laf05209,0.103159623,0.204250897,V9,8.505776,-67.592838,VEN5,main
LaFe05,laf05277,0.087932809,0.216125407,V9,8.505776,-67.592838,VEN5,main
LaFe05,laf05280,0.118271667,0.242416894,V9,8.505776,-67.592838,VEN5,main
LaFe05,laf05297,0.087421565,0.199126405,V9,8.505776,-67.592838,VEN5,main
LaFe05,laf05301,0.086446961,0.213614682,V9,8.505776,-67.592838,VEN5,main
LaFe05,laf05312,0.085270849,0.217893646,V9,8.505776,-67.592838,VEN5,main
LaFe05,laf05324,0.093453355,0.224896999,V9,8.505776,-67.592838,VEN5,main
LaFe05,laf05346,0.109427299,0.237199217,V9,8.505776,-67.592838,VEN5,main
LaFe05,laf05352,0.092205681,0.213814475,V9,8.505776,-67.592838,VEN5,main
LaFe05,laf05353,0.093202985,0.208437404,V9,8.505776,-67.592838,VEN5,main
LaFe05,laf05359,0.089884927,0.210728548,V9,8.505776,-67.592838,VEN5,main
LaFe05,laf05363,0.083995801,0.213933236,V9,8.505776,-67.592838,VEN5,main
LaFe05,laf05384,0.130686394,0.254987971,V9,8.505776,-67.592838,VEN5,main
LaFe05,laf05388,0.091206931,0.215395386,V9,8.505776,-67.592838,VEN5,main
LaFe05,laf05389,0.124533651,0.243755988,V9,8.505776,-67.592838,VEN5,main
LaFe05,laf05405,0.093798701,0.223578091,V9,8.505776,-67.592838,VEN5,main
LaFe05,laf05430,0.09651853,0.2073569,V9,8.505776,-67.592838,VEN5,main
LaFe09,laf09001,0.085721437,0.181813143,V9,8.505776,-67.592838,VEN5,main
LaFe09,laf09031,0.089820779,0.182292072,V9,8.505776,-67.592838,VEN5,main
LaFe09,laf09033,0.090089112,0.187394818,V9,8.505776,-67.592838,VEN5,main
LaFe09,laf09035,0.086124938,0.183543765,V9,8.505776,-67.592838,VEN5,main
LaFe09,lf09035b,0.085532849,0.196135299,V9,8.505776,-67.592838,VEN5,main
LaFe09,laf09036,0.083095657,0.178436695,V9,8.505776,-67.592838,VEN5,main
LaFe09,laf09037,0.097423758,0.191249412,V9,8.505776,-67.592838,VEN5,main
LaFe09,laf09040,0.115315633,0.229954774,V9,8.505776,-67.592838,VEN5,main
LaFe10,laf10060,0.081188425,0.196983616,V9,8.505776,-67.592838,VEN5,main
LaFe10,laf10085,0.096047428,0.204546819,V9,8.505776,-67.592838,VEN5,main
LaFe10,laf10112,0.087241695,0.200003912,V9,8.505776,-67.592838,VEN5,main
LaFe10,laf10116,0.095227988,0.209124302,V9,8.505776,-67.592838,VEN5,main
LaFe10,laf10134,0.088715382,0.220595056,V9,8.505776,-67.592838,VEN5,main
LaFe10,laf10241,0.108244513,0.219643938,V9,8.505776,-67.592838,VEN5,main
LaFe10,laf10362,0.106354922,0.206585441,V9,8.505776,-67.592838,VEN5,main
LaFe10,laf10364,0.108198608,0.205197126,V9,8.505776,-67.592838,VEN5,main
LaFe10,laf10370,0.113092638,0.212668475,V9,8.505776,-67.592838,VEN5,main
LaFe10,laf10374,0.109805938,0.201513627,V9,8.505776,-67.592838,VEN5,main
LaFe10,laf10385,0.095166627,0.209778805,V9,8.505776,-67.592838,VEN5,main
LaFe16,laf16176,0.088010465,0.202930465,V9,8.505776,-67.592838,VEN5,main
LaFe16,laf16213,0.091417099,0.200264984,V9,8.505776,-67.592838,VEN5,main
LaFe16,laf16217,0.088343997,0.204210253,V9,8.505776,-67.592838,VEN5,main
LaFe16,laf16220,0.083415339,0.199568933,V9,8.505776,-67.592838,VEN5,main
LaFe16,laf16261,0.084033745,0.2030528,V9,8.505776,-67.592838,VEN5,main
LaFe16,laf16269,0.086661629,0.204174788,V9,8.505776,-67.592838,VEN5,main
LaFe16,laf16273,0.099983648,0.199132276,V9,8.505776,-67.592838,VEN5,main
LaFe19,laf19001,0.102620998,0.221198468,V9,8.505776,-67.592838,VEN5,main
LaFe19,laf19034,0.10422078,0.220446231,V9,8.505776,-67.592838,VEN5,main
LaFe19,laf19042,0.103575066,0.220126656,V9,8.505776,-67.592838,VEN5,main
LaFe19,laf19050,0.106556735,0.220093286,V9,8.505776,-67.592838,VEN5,main
LaFe19,laf19058,0.109840055,0.228206572,V9,8.505776,-67.592838,VEN5,main
LaFe19,laf19063,0.105257569,0.227938645,V9,8.505776,-67.592838,VEN5,main
LaFe19,laf19070,0.0918333,0.18898474,V9,8.505776,-67.592838,VEN5,main
LaFe19,laf19091,0.084314177,0.189692989,V9,8.505776,-67.592838,VEN5,main
LaFe19,laf19143,0.097353446,0.242057864,V9,8.505776,-67.592838,VEN5,main
LaFe19,laf19144,0.090286311,0.182181633,V9,8.505776,-67.592838,VEN5,main
LaFe19,laf19151,0.109119134,0.218376837,V9,8.505776,-67.592838,VEN5,main
LaFe19,laf19152,0.117467382,0.228762375,V9,8.505776,-67.592838,VEN5,main
LaFe19,laf19163,0.090113223,0.195538829,V9,8.505776,-67.592838,VEN5,main
LaFe19,laf19174,0.103304216,0.20086469,V9,8.505776,-67.592838,VEN5,main
LaFe19,laf19176,0.104192215,0.204362317,V9,8.505776,-67.592838,VEN5,main
LaFe19,laf19177,0.117392405,0.223854354,V9,8.505776,-67.592838,VEN5,main
LaFe19,laf19179,0.110868047,0.200795331,V9,8.505776,-67.592838,VEN5,main
LaFe23,laf23028,0.091284271,0.2096087,V9,8.505776,-67.592838,VEN5,main
LaFe23,laf23041,0.095480327,0.170422161,V9,8.505776,-67.592838,VEN5,main
LaFe23,laf23087,0.095833555,0.203008315,V9,8.505776,-67.592838,VEN5,main
LaFe23,laf23091,0.10229702,0.199465433,V9,8.505776,-67.592838,VEN5,main
LaFe23,laf23110,0.122068016,0.237583383,V9,8.505776,-67.592838,VEN5,main
LaFe23,laf23117,0.111255656,0.212490206,V9,8.505776,-67.592838,VEN5,main
LaFe23,laf23137,0.087373567,0.195493861,V9,8.505776,-67.592838,VEN5,main
LaFe23,laf23201,0.105406543,0.205128288,V9,8.505776,-67.592838,VEN5,main
LaFe23,laf23329,0.105776674,0.203471188,V9,8.505776,-67.592838,VEN5,main
LaFe23,laf23331,0.091321239,0.205292581,V9,8.505776,-67.592838,VEN5,main
LaFe23,laf23352,0.087171858,0.194239922,V9,8.505776,-67.592838,VEN5,main
LaFe23,laf23357,0.143260588,0.269689143,V9,8.505776,-67.592838,VEN5,main
LaFe23,laf23401,0.0923997,0.190151612,V9,8.505776,-67.592838,VEN5,main
LaFe23,laf23441,0.101321563,0.209738951,V9,8.505776,-67.592838,VEN5,main
LaFe23,laf23531,0.107656933,0.216276479,V9,8.505776,-67.592838,VEN5,main
LaFe34,laf34007,0.108602627,0.214050564,V9,8.505776,-67.592838,VEN5,main
LaFe34,laf34014,0.100762781,0.20114326,V9,8.505776,-67.592838,VEN5,main
LaFe34,laf34118,0.18071352,0.178974556,V9,8.505776,-67.592838,VEN5,main
LaFe34,laf34119,0.191194519,0.186865664,V9,8.505776,-67.592838,VEN5,main
LaFe34,laf34124,0.10503493,0.202154031,V9,8.505776,-67.592838,VEN5,main
LaFe34,laf34128,0.099493946,0.197065353,V9,8.505776,-67.592838,VEN5,main
LaFe34,laf34137,0.097176927,0.216955449,V9,8.505776,-67.592838,VEN5,main
LaFe34,laf34144,0.072274988,0.175756471,V9,8.505776,-67.592838,VEN5,main
LaFe34,lf34144a,0.082955973,0.215247164,V9,8.505776,-67.592838,VEN5,main
LaFe36,laf36028,0.075239792,0.17546909,V9,8.505776,-67.592838,VEN5,main
LaFe36,laf36157,0.088059515,0.195491423,V9,8.505776,-67.592838,VEN5,main
LaFe36,laf36162,0.098825532,0.240091817,V9,8.505776,-67.592838,VEN5,main
LaFe36,laf36174,0.09135311,0.200445916,V9,8.505776,-67.592838,VEN5,main
LaFe36,laf36177,0.099180985,0.215136205,V9,8.505776,-67.592838,VEN5,main
LaFe36,laf36190,0.074682951,0.197476988,V9,8.505776,-67.592838,VEN5,main
LaFe36,laf36196,0.093819046,0.202842396,V9,8.505776,-67.592838,VEN5,main
LaFe36,laf36199,0.100619322,0.219801888,V9,8.505776,-67.592838,VEN5,main
LaFe36,laf36200,0.084107587,0.210155996,V9,8.505776,-67.592838,VEN5,main
LaFe36,laf36408,0.093870034,0.238484223,V9,8.505776,-67.592838,VEN5,main
LaFe36,laf36426,0.089373722,0.205984823,V9,8.505776,-67.592838,VEN5,main
LaFe36,laf36430,0.080821694,0.192933798,V9,8.505776,-67.592838,VEN5,main
LaFe36,lf36236a,0.083785522,0.180382072,V9,8.505776,-67.592838,VEN5,main
LaFe52,laf52152,0.085676775,0.218581542,V9,8.505776,-67.592838,VEN5,main
LaFe52,laf52162,0.096699334,0.216597481,V9,8.505776,-67.592838,VEN5,main
LaFe52,laf52166,0.093557036,0.198866959,V9,8.505776,-67.592838,VEN5,main
LaFe52,laf52168,0.088001063,0.183084842,V9,8.505776,-67.592838,VEN5,main
LaFe52,laf52172,0.166410841,0.317912968,V9,8.505776,-67.592838,VEN5,main
LaFe52,laf52176,0.146603266,0.709715532,V9,8.505776,-67.592838,VEN5,main
LaFe52,laf52179,0.167620931,0.311041004,V9,8.505776,-67.592838,VEN5,main
LaFe60,laf60016,0.149566565,0.817028741,V9,8.505776,-67.592838,VEN5,main
LaFe60,laf60041,0.158033711,0.648901172,V9,8.505776,-67.592838,VEN5,main
LaFe60,laf60053,0.142608703,0.288766685,V9,8.505776,-67.592838,VEN5,main
LaFe60,laf60084,0.142327921,0.69204506,V9,8.505776,-67.592838,VEN5,main
LaFe60,laf60088,0.133276398,0.260455629,V9,8.505776,-67.592838,VEN5,main
LaFe60,laf60099,0.140518897,0.273200975,V9,8.505776,-67.592838,VEN5,main
LaFe60,laf60101,0.139078179,0.257370089,V9,8.505776,-67.592838,VEN5,main
LaFe60,laf60129,0.085835341,0.189288885,V9,8.505776,-67.592838,VEN5,main
LaFe60,laf60130,0.084555652,0.501781857,V9,8.505776,-67.592838,VEN5,main
LaFe60,laf60136,0.089360958,0.503439477,V9,8.505776,-67.592838,VEN5,main
LaFe60,lf60047a,0.098758346,0.202459314,V9,8.505776,-67.592838,VEN5,main
LaFe62,laf62196,0.082955397,0.201453312,V9,8.505776,-67.592838,VEN5,main
LaFe62,laf62198,0.102976517,0.211385747,V9,8.505776,-67.592838,VEN5,main
LaFe62,laf62274,0.102726719,0.19335417,V9,8.505776,-67.592838,VEN5,main
LaFe62,laf62312,0.089685197,0.199639053,V9,8.505776,-67.592838,VEN5,main
LaFe62,laf62329,0.097231697,0.187362134,V9,8.505776,-67.592838,VEN5,main
LaFe62,laf62337,0.096856075,0.20345258,V9,8.505776,-67.592838,VEN5,main
LaFe62,laf62495,0.109157132,0.566601178,V9,8.505776,-67.592838,VEN5,main
LaFe62,laf62514,0.090554432,0.198527462,V9,8.505776,-67.592838,VEN5,main
LaFe62,laf62518,0.145200126,0.259368456,V9,8.505776,-67.592838,VEN5,main
LaFe64,laf64021,0.106180082,0.24605222,V9,8.505776,-67.592838,VEN5,main
LaFe65,laf65018,0.105146581,0.245446811,V9,8.505776,-67.592838,VEN5,main
LaFe65,laf65030,0.09007911,0.192840852,V9,8.505776,-67.592838,VEN5,main
LaFe65,laf65127,0.080199562,0.184903597,V9,8.505776,-67.592838,VEN5,main
LaFe65,laf65131,0.151332627,0.299805519,V9,8.505776,-67.592838,VEN5,main
LaFe65,laf65139,0.090512581,0.184908325,V9,8.505776,-67.592838,VEN5,main
LaFe65,laf65229,0.222765576,0.668151841,V9,8.505776,-67.592838,VEN5,main
LaFe65,laf65384,0.08896919,0.191696875,V9,8.505776,-67.592838,VEN5,main
LaFe65,laf65435,0.090192457,0.178573852,V9,8.505776,-67.592838,VEN5,main
LaFe65,laf65472,0.087427574,0.190049613,V9,8.505776,-67.592838,VEN5,main
LaFe65,laf65596,0.088690142,0.191035187,V9,8.505776,-67.592838,VEN5,main
LaFe66,laf66030,0.087720664,0.190194114,V9,8.505776,-67.592838,VEN5,main
LaFe66,laf66038,0.086700578,0.187626898,V9,8.505776,-67.592838,VEN5,main
LaFe66,laf66046,0.125779005,0.252694357,V9,8.505776,-67.592838,VEN5,main
LaFe66,laf66070,0.142990364,0.264705874,V9,8.505776,-67.592838,VEN5,main
LaFe66,laf66126,0.148401343,0.247161739,V9,8.505776,-67.592838,VEN5,main
LaFe66,laf66144,0.11200066,0.222499008,V9,8.505776,-67.592838,VEN5,main
LaFe70,laf70046,0.140435204,0.259656761,V9,8.505776,-67.592838,VEN5,main
LaFe70,laf70050,0.106266198,0.313025504,V9,8.505776,-67.592838,VEN5,main
LaFe70,laf70064,0.116440385,0.233879044,V9,8.505776,-67.592838,VEN5,main
LaFe70,laf70071,0.115109481,0.24716228,V9,8.505776,-67.592838,VEN5,main
LaFe70,laf70072,0.09748095,0.200174668,V9,8.505776,-67.592838,VEN5,main
LaFe70,laf70107,0.096296196,0.197943698,V9,8.505776,-67.592838,VEN5,main
LaFe70,laf70199,0.096674889,0.502209998,V9,8.505776,-67.592838,VEN5,main
LaFe70,laf70200,0.097440859,0.20166008,V9,8.505776,-67.592838,VEN5,main
LaFe70,laf70203,0.090584437,0.190046009,V9,8.505776,-67.592838,VEN5,main
LaFe70,laf70315,0.115786323,0.602764633,V9,8.505776,-67.592838,VEN5,main
LaFe70,laf70331,0.11975164,0.593319081,V9,8.505776,-67.592838,VEN5,main
LaFe73,laf73001,0.131053348,0.251207043,V9,8.505776,-67.592838,VEN5,main
LaFe73,laf73005,0.123972475,0.24982698,V9,8.505776,-67.592838,VEN5,main
LaFe73,laf73034,0.133517329,0.23197219,V9,8.505776,-67.592838,VEN5,main
LaFe73,laf73081,0.101630114,0.2419558,V9,8.505776,-67.592838,VEN5,main
LaFe73,laf73082,0.108370566,0.232685149,V9,8.505776,-67.592838,VEN5,main
LaFe73,laf73083,0.112344819,0.219206873,V9,8.505776,-67.592838,VEN5,main
LaFe73,laf73131,0.104877575,0.22503661,V9,8.505776,-67.592838,VEN5,main
LaFe73,lf73083a,0.095565,0.228052842,V9,8.505776,-67.592838,VEN5,main
LaFe75,laf75036,0.111839815,0.24757364,V9,8.505776,-67.592838,VEN5,main
LaFe75,laf75050,0.100554081,0.204603748,V9,8.505776,-67.592838,VEN5,main
LaFe75,laf75051,0.097182901,0.204414608,V9,8.505776,-67.592838,VEN5,main
LaFe75,laf75100,0.190596607,0.187292422,V9,8.505776,-67.592838,VEN5,main
LaFe75,laf75163,0.112248166,0.228953068,V9,8.505776,-67.592838,VEN5,main
LaFe75,laf75165,0.209613954,0.20824986,V9,8.505776,-67.592838,VEN5,main
LaFe75,laf75172,0.109210426,0.223160066,V9,8.505776,-67.592838,VEN5,main
LaFe75,lf75049a,0.104957335,0.217906305,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78000,0.106774315,0.222517594,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78001,0.102265936,0.214052241,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78002,0.101009931,0.223442551,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78006,0.101792611,0.216814453,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78008,0.108030622,0.223248622,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78018,0.170548444,0.170045406,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78025,0.104823281,0.576460654,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78030,0.187590296,0.384875566,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78039,0.158285896,0.37260541,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78052,0.103460859,0.233562169,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78075,0.099159887,0.217504211,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78077,0.192339141,0.194816046,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78080,0.168386295,0.387532114,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78081,0.191396102,0.19036603,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78084,0.11462477,0.247802243,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78086,0.152595135,0.357889806,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78089,0.098437536,0.219565843,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78090,0.1871815,0.188571596,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78096,0.100221397,0.222350375,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78100,0.163141164,0.356081651,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78101,0.166848562,0.40598843,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78104,0.107421205,0.221991047,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78105,0.1361877,0.316343161,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78107,0.180756699,0.184717798,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78110,0.104812049,0.228545331,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78111,0.105795477,0.233779672,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78112,0.167040539,0.168801668,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78121,0.112254483,0.228369792,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78128,0.100384018,0.232025914,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78134,0.155941385,0.366694313,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78136,0.107989082,0.227465148,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78144,0.10160068,0.212357888,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78145,0.104117414,0.570898002,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78151,0.099213286,0.225575543,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78168,0.103493049,0.221951416,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78176,0.101762995,0.212273414,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78177,0.101130514,0.224044727,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78187,0.107595782,0.224294442,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78212,0.095941202,0.214321534,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78219,0.105061499,0.224539762,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78225,0.099331102,0.552429655,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78231,0.161679107,0.358216651,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78240,0.11263533,0.248553672,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78260,0.097134152,0.214437775,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78267,0.122381674,0.249113733,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78271,0.172491902,0.318072714,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78276,0.059554361,0.252597158,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78280,0.1753938,0.175454918,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78282,0.171688585,0.387913681,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78290,0.168881106,0.381543313,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78312,0.175732559,0.429260777,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78327,0.178368051,0.41743916,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78337,0.169868571,0.395616376,V9,8.505776,-67.592838,VEN5,main
LaFe78,laf78338,0.205528638,0.20570222,V9,8.505776,-67.592838,VEN5,main
LaFe78,lf78105a,0.163107276,0.390982918,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79009,0.147672075,0.362704933,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79010,0.165480102,0.38067148,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79033,0.16637704,0.407223657,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79034,0.154117948,0.365751078,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79038,0.171044797,0.421701132,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79039,0.166704651,0.424892806,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79043,0.163670089,0.383041632,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79052,0.174288311,0.402900474,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79058,0.131771135,0.213366203,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79061,0.214354086,0.216727463,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79081,0.193622831,0.193839386,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79082,0.181076267,0.3934173,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79084,0.152867772,0.380805023,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79089,0.188441114,0.187407431,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79092,0.155956137,0.415075622,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79118,0.094644488,0.205564017,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79123,0.109801132,0.216820406,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79125,0.10114083,0.224209958,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79127,0.108933643,0.244800854,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79128,0.085476415,0.212691174,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79169,0.148088399,0.305084977,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79171,0.119952168,0.239774308,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79173,0.112371952,0.230906412,V9,8.505776,-67.592838,VEN5,main
LaFe79,laf79189,0.099720953,0.213268276,V9,8.505776,-67.592838,VEN5,main
LaFe79,lf79171a,0.106748384,0.2066328,V9,8.505776,-67.592838,VEN5,main
LaFe79,lf79173a,0.100148587,0.213988836,V9,8.505776,-67.592838,VEN5,main
LNS01,64367001,0.092565947,0.199287657,V1,10.45,-66.9333333,VEN3,main
LNS01,64367005,0.091832304,0.47266322,V1,10.45,-66.9333333,VEN3,main
LNS01,64367012,0.080190028,0.17136671,V1,10.45,-66.9333333,VEN3,main
LNS01,64367016,0.072874328,0.40511273,V1,10.45,-66.9333333,VEN3,main
LNS01,64367019,0.09118933,0.483668661,V1,10.45,-66.9333333,VEN3,main
LNS01,64367020,0.084869942,0.463498706,V1,10.45,-66.9333333,VEN3,main
LNS01,64367022,0.091843755,0.486908652,V1,10.45,-66.9333333,VEN3,main
LNS01,64367023,0.088941221,0.472040291,V1,10.45,-66.9333333,VEN3,main
LNS01,64367024,0.085354782,0.481337176,V1,10.45,-66.9333333,VEN3,main
LNS01,64367025,0.088220673,0.478352056,V1,10.45,-66.9333333,VEN3,main
LNS01,64367026,0.087149074,0.48347074,V1,10.45,-66.9333333,VEN3,main
LNS01,64367029,0.09201547,0.487864084,V1,10.45,-66.9333333,VEN3,main
LNS02,64372001,0.112565382,0.213412937,V2,9.53,-67.45,VEN4,main
LNS02,64372003,0.124285232,0.200690344,V2,9.53,-67.45,VEN4,main
LNS02,64372006,0.104245607,0.195583706,V2,9.53,-67.45,VEN4,main
LNS02,64372007,0.106394008,0.20583329,V2,9.53,-67.45,VEN4,main
LNS02,64372010,0.113456456,0.224931561,V2,9.53,-67.45,VEN4,main
LNS02,64372014,0.214119265,0.214658635,V2,9.53,-67.45,VEN4,main
LNS02,64372016,0.103133231,0.210796581,V2,9.53,-67.45,VEN4,main
LNS02,64372024,0.092526265,0.186752881,V2,9.53,-67.45,VEN4,main
LNS02,64372025,0.109636345,0.207670194,V2,9.53,-67.45,VEN4,main
LNS02,64372036,0.113232701,0.208177444,V2,9.53,-67.45,VEN4,main
LNS02,64372043,0.107027932,0.206730391,V2,9.53,-67.45,VEN4,main
LNS02,64372044,0.119183415,0.218122761,V2,9.53,-67.45,VEN4,main
LNS02,64372045,0.112210886,0.212604894,V2,9.53,-67.45,VEN4,main
LNS02,64372046,0.125761719,0.229732525,V2,9.53,-67.45,VEN4,main
LNS02,64372047,0.096442807,0.216289183,V2,9.53,-67.45,VEN4,main
LNS02,64372048,0.120109632,0.233582899,V2,9.53,-67.45,VEN4,main
LNS02,64372049,0.1224357,0.2413952,V2,9.53,-67.45,VEN4,main
LNS02,64372050,0.101970608,0.192082209,V2,9.53,-67.45,VEN4,main
LNS02,64372054,0.103212205,0.200822876,V2,9.53,-67.45,VEN4,main
LNS02,64372057,0.137973885,0.230196375,V2,9.53,-67.45,VEN4,main
LNS02,64372065,0.091424826,0.193808174,V2,9.53,-67.45,VEN4,main
LNS02,64372067,0.109685001,0.205759656,V2,9.53,-67.45,VEN4,main
LNS02,64372070,0.102921228,0.202558414,V2,9.53,-67.45,VEN4,main
LNS02,64372072,0.100271621,0.19683503,V2,9.53,-67.45,VEN4,main
LNS02,64372076,0.111995236,0.218837996,V2,9.53,-67.45,VEN4,main
LNS02,64372084,0.094224414,0.193257631,V2,9.53,-67.45,VEN4,main
LNS02,64372091,0.114539171,0.196797326,V2,9.53,-67.45,VEN4,main
LNS02,64372097,0.103403135,0.210878691,V2,9.53,-67.45,VEN4,main
LNS02,64372098,0.120796694,0.290522621,V2,9.53,-67.45,VEN4,main
LNS04,64379014,0.090113302,0.229456217,V4,10.78,-69.45,VEN7,main
LNS04,64379016,0.092413146,0.276948014,V4,10.78,-69.45,VEN7,main
LNS04,64379028,0.131745925,0.267046651,V4,10.78,-69.45,VEN7,main
LNS04,64379049,0.101626788,0.25835223,V4,10.78,-69.45,VEN7,main
LNS04,64379050,0.107804667,0.308947211,V4,10.78,-69.45,VEN7,main
LNS06,68978010,0.12174672,0.195103744,V5,8.42,-67.5,VEN5,main
LNS06,68978013,0.085975025,0.196381221,V5,8.42,-67.5,VEN5,main
LNS06,68978017,0.139699372,0.245491343,V5,8.42,-67.5,VEN5,main
LNS06,68978023,0.090485315,0.189269599,V5,8.42,-67.5,VEN5,main
LNS06,68978030,0.104414107,0.179793443,V5,8.42,-67.5,VEN5,main
LNS06,68978042,0.116095175,0.199085097,V5,8.42,-67.5,VEN5,main
LNS06,68978048,0.123785427,0.238618296,V5,8.42,-67.5,VEN5,main
LNS06,68978053,0.095560291,0.188038571,V5,8.42,-67.5,VEN5,main
LNS06,68978060,0.116526353,0.228667124,V5,8.42,-67.5,VEN5,main
LNS06,68978081,0.086145417,0.184794437,V5,8.42,-67.5,VEN5,main
LNS06,68978083,0.143220199,0.258257063,V5,8.42,-67.5,VEN5,main
LNS06,68978085,0.137233669,0.229247748,V5,8.42,-67.5,VEN5,main
LNS06,68978091,0.104079574,0.21434275,V5,8.42,-67.5,VEN5,main
LNS06,68978095,0.109608025,0.212606062,V5,8.42,-67.5,VEN5,main
LNS06,68978104,0.091973928,0.230466812,V5,8.42,-67.5,VEN5,main
LNS06,68978105,0.103796188,0.201980767,V5,8.42,-67.5,VEN5,main
LNS06,68978108,0.102619445,0.245303847,V5,8.42,-67.5,VEN5,main
LNS06,68978128,0.090982495,0.188530838,V5,8.42,-67.5,VEN5,main
LNS06,68978130,0.108893406,0.197253225,V5,8.42,-67.5,VEN5,main
LNS06,68978134,0.091562782,0.255741803,V5,8.42,-67.5,VEN5,main
LNS06,68978138,0.119283408,0.209393798,V5,8.42,-67.5,VEN5,main
LNS07,68981016,0.096183665,0.248808398,V5,8.42,-67.5,VEN5,main
LNS07,68981017,0.100404612,0.257792758,V5,8.42,-67.5,VEN5,main
